objectid,stop_uid,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_agncy,wheelchair,intersec,stop_place,parent_sta,lat,lng
5427,NCTD_22071,22071,22071,Stevens Av & Valley Av,32.983674,-117.259043,NCTD,,N-S/B,,,32.98366921,-117.2590311
5428,NCTD_22073,22073,22073,N Torrey Pines Rd & State Beach Reserve,32.929042,-117.259684,NCTD,,N-S/B,,,32.92903722,-117.2596721
5429,NCTD_22074,22074,22074,Melrose Dr & Cannon Rd (Ralphs),33.173425,-117.253305,NCTD,,N-S/B,,,33.17342019,-117.2532931
5430,NCTD_22076,22076,22076,La Mirada Dr & Poinsettia Av,33.148236,-117.216337,NCTD,,M-Street-E/B,mirpoE,,33.14823119,-117.2163251
5431,NCTD_22079,22079,22079,Escondido Bl & Washington Av,33.125087,-117.087664,NCTD,,F-S/B,,,33.12508219,-117.0876521
5432,NCTD_22081,22081,22081,Coast Hwy & Morse St,33.178545,-117.365123,NCTD,,N-S/B,,,33.17854019,-117.365111
5433,NCTD_22082,22082,22082,Douglas Dr & Country Villas Apts,33.233061,-117.324869,NCTD,,M-Street-S/B,,,33.23305619,-117.324857
5434,NCTD_22084,22084,22084,Vandegrift Bl & 13 St,33.304893,-117.312065,NCTD,,N-S/B,van13S,,33.30488818,-117.312053
5435,NCTD_22086,22086,22086,College Bl & 2797,33.197533,-117.290943,NCTD,,M-Special_Loc,,,33.19752819,-117.290931
5436,NCTD_22087,22087,22087,Hwy 101 & Cardiff Beach,33.013007,-117.27985,NCTD,,M-Street-S/B,,,33.01300221,-117.2798381
5437,NCTD_22088,22088,22088,Stevens Av & San Rodolfo Dr,32.993286,-117.262108,NCTD,,F-S/B,,,32.99328121,-117.2620961
5438,NCTD_22089,22089,22089,Stevens Av & Academy Dr,32.991042,-117.261434,NCTD,,F-S/B,,,32.99103721,-117.2614221
5439,NCTD_22090,22090,22090,Stevens Av & Genevieve St,32.989089,-117.260619,NCTD,,F-S/B,,,32.98908421,-117.2606071
5440,NCTD_22091,22091,22091,Valley Av & Waterford Dr,32.981163,-117.257948,NCTD,,N-S/B,,,32.98115821,-117.2579361
5441,NCTD_22093,22093,22093,Melrose Dr & Shadowridge Meadows Apts,33.169329,-117.250768,NCTD,,M-Street-E/B,,,33.16932419,-117.2507561
5442,NCTD_22094,22094,22094,N Torrey Pines Rd & NU System Drwy,32.910339,-117.244715,NCTD,,N-S/B,,,32.91033422,-117.2447031
5443,NCTD_22096,22096,22096,Oak Dr & 1506 (MHP),33.221288,-117.221881,NCTD,,M-Street-S/B,,,33.22128318,-117.2218691
5444,NCTD_22097,22097,22097,S Santa Fe Av & Bosstick Bl (2907),33.159148,-117.203274,NCTD,,F-S/B,,,33.15914319,-117.2032621
5445,NCTD_22098,22098,22098,Valley Pkwy & Citracado Pkwy,33.097473,-117.111124,NCTD,,M-Special_Loc,,,33.09746819,-117.1111121
5446,NCTD_22103,22103,22103,Carlsbad Bl & Army Navy Academy,33.161804,-117.353767,NCTD,,M-Special_Loc,,,33.1617992,-117.353755
5447,NCTD_22106,22106,22106,Hwy 101 & Cardiff Beach,33.013181,-117.279598,NCTD,,M-Special_Loc,,,33.01317621,-117.2795861
5448,NCTD_22112,22112,22112,S Mission Rd & Fairbrook Farms (4949),33.301283,-117.226025,NCTD,,M-Street-N/B,,,33.30127817,-117.226013
5449,NCTD_22118,22118,22118,Broadway & 1160,33.137208,-117.088235,NCTD,,M-Street-N/B,,,33.13720318,-117.0882231
5450,NCTD_22122,22122,22122,Basilone Rd & Bldg 53332,33.377349,-117.479442,NCTD,,N-W/B,cphorN,,33.37734418,-117.47943
5451,NCTD_22123,22123,22123,Las Flores & Bldg 41398,33.28857,-117.441369,NCTD,,N-S/B,cpfloS,,33.28856519,-117.441357
5452,NCTD_22128,22128,22128,Vandegrift Bl & Commissary,33.227132,-117.391738,NCTD,,F-N/B,,,33.22712719,-117.391726
5453,NCTD_22129,22129,22129,Coast Hwy & Las Salinas MHP,33.180164,-117.366229,NCTD,,F-N/B,,,33.18015919,-117.366217
5454,NCTD_22130,22130,22130,11th St & E Av,33.298248,-117.34614,NCTD,,F-N/B,,,33.29824318,-117.346128
5455,NCTD_22134,22134,22134,Vandegrift Bl & 13th St (Main Px),33.30355,-117.311999,NCTD,,N-N/B,,,33.30354518,-117.311987
5456,NCTD_22135,22135,22135,Vandegrift Bl & 14th St,33.306026,-117.311663,NCTD,,N-N/B,,,33.30602118,-117.311651
5457,NCTD_22138,22138,22138,Sunset Dr & Sky Haven Ln,33.184461,-117.279093,NCTD,,F-N/B,,,33.18445619,-117.279081
5458,NCTD_22139,22139,22139,Hwy 101 & Cliff St,32.997116,-117.273332,NCTD,,F-N/B,,,32.99711121,-117.2733201
5459,NCTD_22142,22142,22142,Stevens Av & Nardo Av,32.986323,-117.259833,NCTD,,F-N/B,,,32.98631821,-117.2598211
5460,NCTD_22143,22143,22143,Valley Av & Highland Dr,32.980329,-117.257325,NCTD,,F-N/B,,,32.98032421,-117.2573131
5461,NCTD_22145,22145,22145,Melrose Dr & 1510 (Sr Heights Apt),33.16877,-117.249273,NCTD,,M-Street-W/B,,,33.16876519,-117.2492611
5462,NCTD_22147,22147,22147,La Mirada Dr & Poinsettia Av,33.148192,-117.215754,NCTD,,F-W/B,mirpoW,,33.14818719,-117.2157421
5463,NCTD_22150,22150,22150,Hale Av & Parkdale Apts,33.11123,-117.107743,NCTD,,N-N/B,,,33.11122519,-117.1077311
5464,NCTD_22151,22151,22151,9th Av & Windsor Pl,33.111446,-117.10556,NCTD,,N-E/B,9thwiE,,33.11144119,-117.1055481
5465,NCTD_22152,22152,22152,Carlsbad Village Dr & Highland Dr,33.165869,-117.338123,NCTD,,N-E/B,,,33.16586419,-117.338111
5466,NCTD_22153,22153,22153,Mission Av & 3671 (Paul's Place),33.223968,-117.332984,NCTD,,M-Street-E/B,,,33.22396319,-117.332972
5467,NCTD_22156,22156,22156,Sunset Dr & Escondido Bl,33.100961,-117.070012,NCTD,,F-S/B,,,33.10095619,-117.0700001
5468,NCTD_22157,22157,22157,E Vista Way & Monte Mar Rd,33.219177,-117.226274,NCTD,,F-S/B,,,33.21917218,-117.2262621
5469,NCTD_22162,22162,22162,Oceanside Blvd & El Camino Real W,33.201688,-117.333673,NCTD,,N-E/B,,,33.20168319,-117.333661
5470,NCTD_22165,22165,22165,Stuart Mesa & Las Pulgas Rd (Scout Camp),33.300161,-117.45607,NCTD,,N-N/B,,,33.30015619,-117.456058
5471,NCTD_22166,22166,22166,Las Flores & Boy Scout Camp,33.299999,-117.456105,NCTD,,F-S/B,,,33.29999419,-117.456093
5472,NCTD_22168,22168,22168,Hwy 101 & Chesterfield Dr,33.019541,-117.282446,NCTD,,F-N/B,,,33.01953621,-117.2824341
5473,NCTD_22169,22169,22169,Encinitas Bl & Vulcan Av,33.048751,-117.2932,NCTD,,N-E/B,,,33.04874621,-117.2931881
5474,NCTD_22170,22170,22170,Encinitas Station Park and Ride,33.047185,-117.292909,NCTD,,,,,33.04718021,-117.2928971
5475,NCTD_22171,22171,22171,Hwy 101 & Chesterfield Dr,33.01856,-117.282219,NCTD,,F-S/B,,,33.01855521,-117.2822071
5476,NCTD_22172,22172,22172,Plaza St & Highway 101,32.991703,-117.272093,NCTD,,N-E/B,plz101,,32.99169821,-117.2720811
5477,NCTD_22193,22193,22193,Carlsbad Poinsettia Station,33.109718,-117.319024,NCTD,,M-TC-Bus,cpsta,cpsta,33.1097132,-117.319012
5478,NCTD_22198,22198,22198,Mission Rd & Aberdeen Av,33.145906,-117.177638,NCTD,,M-Street-E/B,,,33.14590119,-117.1776261
5479,NCTD_22199,22199,22199,Mission Rd & Aberdeen Av,33.146227,-117.178445,NCTD,,N-W/B,,,33.14622219,-117.1784331
5480,NCTD_22201,22201,22201,Stuart Mesa & Yamanaka,33.25526,-117.407895,NCTD,,N-N/B,,,33.25525519,-117.407883
5481,NCTD_22203,22203,22203,Stuart Mesa & Yamanaka,33.255137,-117.407961,NCTD,,F-S/B,,,33.25513219,-117.407949
5482,NCTD_22205,22205,22205,El Camino Real & Town Center Dr,33.063906,-117.262384,NCTD,,N-N/B,,,33.0639012,-117.2623721
5483,NCTD_22206,22206,22206,El Camino Real & Camino Colony Apts,33.204915,-117.333729,NCTD,,M-Special_Loc,,,33.20491019,-117.333717
5484,NCTD_22210,22210,22210,Sycamore Av & Sycamore Hills Apts,33.159124,-117.221703,NCTD,,M-Street-S/B,,,33.15911919,-117.2216911
5485,NCTD_22211,22211,22211,Park Center Dr & Avenida Chelsea,33.143179,-117.233668,NCTD,,M-Street-E/B,prkbuE,,33.14317419,-117.2336561
5486,NCTD_22220,22220,22220,Valley Pkwy & La Terraza Bl,33.116059,-117.097622,NCTD,,N-E/B,,,33.11605419,-117.0976101
5487,NCTD_22349,22349,22349,Vista Rey & Vista Bella,33.218362,-117.331296,NCTD,,N-E/B,,,33.21835719,-117.331284
5488,NCTD_22350,22350,22350,Hwy 78 & Zoo Rd,33.095782,-117.009065,NCTD,,N-E/B,,,33.09577719,-117.0090531
5489,NCTD_22351,22351,22351,Hwy 78 & Bandy Canyon Rd,33.091416,-116.953967,NCTD,,F-E/B,,,33.09141118,-116.9539551
5490,NCTD_22352,22352,22352,Hwy 78 & Zoo Rd,33.095967,-117.009048,NCTD,,F-W/B,,,33.09596219,-117.0090361
5491,NCTD_22353,22353,22353,Valley Pkwy & Juniper St,33.123853,-117.079793,NCTD,,F-W/B,,,33.12384819,-117.0797811
5492,NCTD_22360,22360,22360,Melrose Dr & Hacienda Dr,33.191785,-117.253865,NCTD,,F-S/B,,,33.19178019,-117.253853
5493,NCTD_22361,22361,22361,Poinsettia Av & Business Park Dr,33.134777,-117.228662,NCTD,,N-S/B,,,33.13477219,-117.2286501
5494,NCTD_22362,22362,22362,Melrose Dr & Hacienda Dr,33.192818,-117.253353,NCTD,,N-N/B,,,33.19281319,-117.253341
5495,NCTD_22363,22363,22363,Poinsettia Av & Business Park Dr,33.134574,-117.228618,NCTD,,F-E/B,,,33.13456919,-117.2286061
5496,NCTD_22364,22364,22364,Sky Haven Ln & Sundown Ln,33.180699,-117.280029,NCTD,,F-N/B,,,33.18069419,-117.280017
5497,NCTD_22371,22371,22371,El Camino Real & Garden View Rd (499),33.057641,-117.262482,NCTD,,N-N/B,ecrgvr,,33.0576362,-117.2624701
5498,NCTD_22372,22372,22372,El Camino Real & Tobria Ter,33.11609,-117.270552,NCTD,,N-S/B,,,33.1160852,-117.2705401
5499,NCTD_22375,22375,22375,Rancho Santa Fe Rd & 7th St,33.043442,-117.235284,NCTD,,N-N/B,,,33.0434372,-117.2352721
5500,NCTD_22376,22376,22376,Rancho Santa Fe Rd & Calle Acervo,33.060702,-117.239538,NCTD,,N-N/B,,,33.0606972,-117.2395261
5501,NCTD_22378,22378,22378,Camino De Los Coches & Maverick Way,33.075303,-117.231857,NCTD,,F-E/B,lcchsE,,33.0752982,-117.2318451
5502,NCTD_22381,22381,22381,Camino De Los Coches & Stagecoach Park,33.075042,-117.232674,NCTD,,F-W/B,lcchsW,,33.0750372,-117.2326621
5503,NCTD_22382,22382,22382,Rancho Santa Fe Rd & Avenida La Posta,33.060592,-117.239628,NCTD,,F-E/B,,,33.0605872,-117.2396161
5504,NCTD_22383,22383,22383,Rancho Santa Fe Rd & Ranch View Ter,33.043788,-117.235394,NCTD,,N-S/B,,,33.0437832,-117.2353821
5505,NCTD_22384,22384,22384,Mission Av & Rock Springs Rd,33.126626,-117.097037,NCTD,,F-E/B,,,33.12662119,-117.0970251
5506,NCTD_22385,22385,22385,Mission Av & Rock Springs Rd,33.126582,-117.097821,NCTD,,F-W/B,,,33.12657719,-117.0978091
5507,NCTD_22386,22386,22386,Mission Rd & Falcon Pl (456),33.1442,-117.153266,NCTD,,N-W/B,,,33.14419519,-117.1532541
5508,NCTD_22387,22387,22387,Las Posas Rd & Descanso Av,33.145649,-117.190504,NCTD,,N-S/B,,,33.14564419,-117.1904921
5509,NCTD_22403,22403,22403,Vista Village Dr & Main St,33.204013,-117.239197,NCTD,,F-E/B,,,33.20400818,-117.2391851
5510,NCTD_22404,22404,22404,Valley Pkwy & Avenida Del Diablo,33.102848,-117.105576,NCTD,,F-S/B,valdiS,,33.10284319,-117.1055641
5511,NCTD_22407,22407,22407,9th Av & Windsor Pl,33.111561,-117.105361,NCTD,,F-W/B,9thwiW,,33.11155619,-117.1053491
5512,NCTD_22408,22408,22408,Hale Av & Casa Grande MHP,33.109907,-117.108705,NCTD,,F-S/B,,,33.10990219,-117.1086931
5513,NCTD_22415,22415,22415,Loker Av West & 2788,33.131993,-117.25489,NCTD,,M-Special_Loc,,,33.13198819,-117.2548781
5514,NCTD_22416,22416,22416,Loker Av West & 2731,33.134288,-117.25779,NCTD,,M-Special_Loc,,,33.13428319,-117.2577781
5515,NCTD_22417,22417,22417,Loker Av West & Palomar Airport Rd,33.131525,-117.259623,NCTD,,N-W/B,lokpal,,33.13152019,-117.2596111
5516,NCTD_22418,22418,22418,Priestly Dr & Faraday Bl,33.134745,-117.275876,NCTD,,F-S/B,,,33.1347402,-117.275864
5517,NCTD_22419,22419,22419,Priestly Dr & Rutherford Rd,33.133597,-117.274151,NCTD,,N-S/B,prrutS,,33.1335922,-117.2741391
5518,NCTD_22420,22420,22420,Rutherford Rd & Pascal Ct,33.132243,-117.275476,NCTD,,F-W/B,,,33.13223819,-117.2754641
5519,NCTD_22421,22421,22421,Rutherford Rd & Geiger Ct,33.131706,-117.279844,NCTD,,F-W/B,,,33.1317012,-117.279832
5520,NCTD_22422,22422,22422,Rutherford Rd & Farnsworth Ct,33.131697,-117.282599,NCTD,,N-W/B,,,33.13169219,-117.282587
5521,NCTD_22423,22423,22423,Aston Av & College Bl,33.132394,-117.288907,NCTD,,N-W/B,astcoW,,33.1323892,-117.288895
5522,NCTD_22426,22426,22426,Aston Av & College Bl,33.132213,-117.288887,NCTD,,F-E/B,astcoE,,33.1322082,-117.288875
5523,NCTD_22427,22427,22427,Rutherford Rd & Farnsworth Ct,33.131479,-117.282405,NCTD,,F-E/B,,,33.1314742,-117.282393
5524,NCTD_22428,22428,22428,Rutherford Rd & Geiger Ct,33.131546,-117.279818,NCTD,,N-E/B,,,33.1315412,-117.279806
5525,NCTD_22429,22429,22429,Rutherford Rd & Pascal Ct,33.13221,-117.274875,NCTD,,F-E/B,,,33.1322052,-117.2748631
5526,NCTD_22430,22430,22430,Priestly Dr & Rutherford Rd,33.133816,-117.274137,NCTD,,F-N/B,prrutN,,33.13381119,-117.2741251
5527,NCTD_22431,22431,22431,Priestly Dr & Faraday Av,33.134422,-117.275078,NCTD,,N-N/B,,,33.13441719,-117.2750661
5528,NCTD_22432,22432,22432,Thunder Dr & Jonathon St,33.196197,-117.288264,NCTD,,F-S/B,,,33.19619219,-117.288252
5529,NCTD_22442,22442,22442,Carlsbad Bl & Avenida Encinas,33.092002,-117.313826,NCTD,,F-N/B,,,33.0919972,-117.313814
5530,NCTD_22443,22443,22443,Carlsbad Bl & Island Way,33.11217,-117.322454,NCTD,,F-N/B,,,33.1121652,-117.322442
5531,NCTD_22446,22446,22446,Carlsbad Bl & Island Way,33.111837,-117.322831,NCTD,,N-S/B,,,33.1118322,-117.322819
5532,NCTD_22449,22449,22449,Carlsbad Bl & Avenida Encinas,33.091826,-117.314365,NCTD,,N-S/B,,,33.0918212,-117.314353
5533,NCTD_22461,22461,22461,Rancho Santa Fe Rd & Olivenhain Rd,33.067176,-117.24555,NCTD,,F-S/B,,,33.0671712,-117.2455381
5534,NCTD_22465,22465,22465,Lincoln Av & Goldenrod St,33.146852,-117.05996,NCTD,,F-S/B,,,33.14684718,-117.0599481
5535,NCTD_22466,22466,22466,Lincoln Av & Daisy St,33.145313,-117.062521,NCTD,,F-W/B,,,33.14530818,-117.0625091
5536,NCTD_22467,22467,22467,Lincoln Av & Rose St,33.142998,-117.066387,NCTD,,F-W/B,,,33.14299318,-117.0663751
5537,NCTD_22468,22468,22468,Lincoln Av & Rose St,33.143528,-117.065226,NCTD,,F-E/B,,,33.14352318,-117.0652141
5538,NCTD_22469,22469,22469,Lincoln Av & Begonia St,33.145075,-117.062656,NCTD,,F-E/B,,,33.14507018,-117.0626441
5539,NCTD_22470,22470,22470,Lincoln Av & Goldenrod St,33.147112,-117.059224,NCTD,,F-E/B,,,33.14710718,-117.0592121
5540,NCTD_22475,22475,22475,N Torrey Pines Rd & NU System Drwy,32.910518,-117.244322,NCTD,,F-N/B,,,32.91051322,-117.2443101
5541,NCTD_22476,22476,22476,Jefferson St & Vista Way,33.182945,-117.339798,NCTD,,F-S/B,,,33.18294019,-117.339786
5542,NCTD_22477,22477,22477,El Camino Real & Calle Barcelona,33.073704,-117.262544,NCTD,,F-N/B,,,33.0736992,-117.2625321
5543,NCTD_22479,22479,22479,Douglas Dr & Vandegrift Bl,33.273407,-117.296831,NCTD,,F-W/B,vadouW,,33.27340218,-117.296819
5544,NCTD_22480,22480,22480,Douglas Dr & Pilgrim Way,33.271552,-117.301959,NCTD,,F-W/B,,,33.27154718,-117.301947
5545,NCTD_22481,22481,22481,Douglas Dr & Via Cibola,33.265579,-117.306893,NCTD,,F-S/B,,,33.26557418,-117.306881
5546,NCTD_22482,22482,22482,Douglas Dr & Catalina Dr,33.256447,-117.31376,NCTD,,F-W/B,,,33.25644218,-117.313748
5547,NCTD_22484,22484,22484,Douglas Dr & Festival Dr,33.253011,-117.318086,NCTD,,N-W/B,,,33.25300618,-117.318074
5548,NCTD_22485,22485,22485,Douglas Dr & Point Degada,33.249961,-117.322785,NCTD,,F-S/B,,,33.24995618,-117.322773
5549,NCTD_22486,22486,22486,Douglas Dr & Westport Dr,33.247147,-117.322751,NCTD,,F-S/B,,,33.24714218,-117.322739
5550,NCTD_22487,22487,22487,El Camino Real & Calle Barcelona,33.072752,-117.262754,NCTD,,F-S/B,,,33.0727472,-117.2627421
5551,NCTD_22488,22488,22488,El Camino Real & Leucadia Bl,33.067083,-117.262512,NCTD,,F-S/B,ecrleS,,33.0670782,-117.2625001
5552,NCTD_22489,22489,22489,Stuart Mesa & Ortiz,33.256353,-117.410261,NCTD,,N-E/B,,,33.25634819,-117.410249
5553,NCTD_22491,22491,22491,Morning View Dr & El Norte Pkwy,33.142758,-117.096625,NCTD,,N-E/B,,,33.14275318,-117.0966131
5554,NCTD_22496,22496,22496,Mission Av & Parish Way,33.230753,-117.316012,NCTD,,F-W/B,,,33.23074819,-117.316
5555,NCTD_22499,22499,22499,Town Center North & Walmart,33.241762,-117.292888,NCTD,,M-Special_Loc,towncn,,33.24175718,-117.292876
5556,NCTD_22503,22503,22503,Palomar Airport Rd & Paseo Del Norte,33.121884,-117.318374,NCTD,,F-E/B,paspal,,33.1218792,-117.318362
5557,NCTD_22504,22504,22504,Palomar Airport Rd & Armada Dr,33.121823,-117.313099,NCTD,,F-E/B,pararE,,33.1218182,-117.313087
5558,NCTD_22506,22506,22506,Palomar Airport Rd & Hidden Valley Rd,33.123494,-117.305511,NCTD,,F-E/B,palhid,,33.1234892,-117.305499
5559,NCTD_22507,22507,22507,Aston Av & Rutherford Rd,33.131968,-117.284651,NCTD,,N-E/B,,,33.1319632,-117.284639
5560,NCTD_22508,22508,22508,Palomar Airport Rd & Aviara Pkwy,33.123884,-117.301077,NCTD,,F-E/B,,,33.1238792,-117.301065
5561,NCTD_22509,22509,22509,Palomar Airport Rd & Palomar Oaks Way,33.120083,-117.289975,NCTD,,F-E/B,,,33.1200782,-117.289963
5562,NCTD_22511,22511,22511,Palomar Airport Rd & El Camino Real (East),33.129818,-117.264758,NCTD,,F-E/B,,,33.1298132,-117.2647461
5563,NCTD_22515,22515,22515,Palomar Airport Rd & White Sands Dr,33.131353,-117.227485,NCTD,,F-E/B,,,33.13134819,-117.2274731
5564,NCTD_22516,22516,22516,San Marcos Bl & Acacia Dr,33.132148,-117.219504,NCTD,,F-E/B,,,33.13214319,-117.2194921
5565,NCTD_22517,22517,22517,San Marcos Bl & Viewpoint Dr,33.132761,-117.212083,NCTD,,N-E/B,,,33.13275619,-117.2120711
5566,NCTD_22518,22518,22518,San Marcos Bl & Rancho Santa Fe Rd,33.131886,-117.209907,NCTD,,N-E/B,smrsfE,,33.13188119,-117.2098951
5567,NCTD_22519,22519,22519,San Marcos Bl & Knights Realm,33.131221,-117.204194,NCTD,,F-E/B,smarhs,,33.13121619,-117.2041821
5568,NCTD_22520,22520,22520,San Marcos Bl & Discovery St,33.131377,-117.200484,NCTD,,F-E/B,,,33.13137219,-117.2004721
5569,NCTD_22521,22521,22521,Las Posas Rd & San Marcos Bl,33.13447,-117.194289,NCTD,,F-N/B,possmb,,33.13446519,-117.1942771
5570,NCTD_22522,22522,22522,Las Posas Rd & Linda Vista Dr,33.137808,-117.194115,NCTD,,F-N/B,linlpr,,33.13780319,-117.1941031
5571,NCTD_22524,22524,22524,Las Posas Rd & La Mirada Dr,33.139777,-117.193394,NCTD,,F-S/B,,,33.13977219,-117.1933821
5572,NCTD_22525,22525,22525,Las Posas Rd & Linda Vista Dr,33.1369,-117.194846,NCTD,,F-S/B,,,33.13689519,-117.1948341
5573,NCTD_22526,22526,22526,Las Posas Rd & San Marcos Bl,33.134398,-117.194516,NCTD,,N-S/B,possmb,,33.13439319,-117.1945041
5574,NCTD_22527,22527,22527,San Marcos Bl & Pacific St,33.132405,-117.19748,NCTD,,F-W/B,,,33.13240019,-117.1974681
5575,NCTD_22528,22528,22528,San Marcos Bl & Discovery St,33.131499,-117.201817,NCTD,,F-W/B,,,33.13149419,-117.2018051
5576,NCTD_22529,22529,22529,San Marcos Bl & Knights Realm,33.13149,-117.204497,NCTD,,N-W/B,smarhs,,33.13148519,-117.2044851
5577,NCTD_22530,22530,22530,San Marcos Bl & Rancho Santa Fe Rd,33.132241,-117.209999,NCTD,,F-W/B,smrsfW,,33.13223619,-117.2099871
5578,NCTD_22531,22531,22531,San Marcos Bl & Viewpoint Dr,33.133184,-117.21292,NCTD,,F-W/B,,,33.13317919,-117.2129081
5579,NCTD_22532,22532,22532,San Marcos Bl & Avenida Cielo,33.132793,-117.217514,NCTD,,N-W/B,,,33.13278819,-117.2175021
5580,NCTD_22533,22533,22533,Palomar Airport Rd & Business Park Dr,33.13132,-117.230187,NCTD,,F-W/B,,,33.13131519,-117.2301751
5581,NCTD_22534,22534,22534,Palomar Airport Rd & Melrose Dr,33.13031,-117.247145,NCTD,,F-W/B,,,33.13030519,-117.2471331
5582,NCTD_22538,22538,22538,Palomar Airport Rd & Loker Av West,33.130702,-117.260005,NCTD,,F-W/B,,,33.13069719,-117.2599931
5583,NCTD_22539,22539,22539,Faraday Av & El Camino Real,33.136054,-117.274745,NCTD,,F-W/B,,,33.13604919,-117.274733
5584,NCTD_22540,22540,22540,Aston Av & Rutherford Rd,33.131974,-117.284951,NCTD,,F-W/B,,,33.1319692,-117.284939
5585,NCTD_22542,22542,22542,Palomar Airport Rd & Camino Vida Roble,33.120173,-117.282373,NCTD,,F-W/B,,,33.1201682,-117.282361
5586,NCTD_22543,22543,22543,Palomar Airport Rd & Palomar Oaks Way,33.120808,-117.290866,NCTD,,F-W/B,,,33.1208032,-117.290854
5587,NCTD_22544,22544,22544,Palomar Airport Rd & College Bl,33.124304,-117.302128,NCTD,,F-W/B,,,33.1242992,-117.302116
5588,NCTD_22545,22545,22545,Palomar Airport Rd & The Crossings Dr,33.123461,-117.306785,NCTD,,F-W/B,palhid,,33.1234562,-117.306773
5589,NCTD_22548,22548,22548,Avenida Encinas & Palomar Airport Rd,33.120638,-117.324847,NCTD,,F-S/B,,,33.1206332,-117.324835
5590,NCTD_22549,22549,22549,Avenida Encinas & 6200 (Opp Sewage Treatment),33.11649,-117.322256,NCTD,,M-Special_Loc,,,33.1164852,-117.322244
5591,NCTD_22550,22550,22550,Palomar Airport Rd & Melrose Dr,33.129842,-117.244313,NCTD,,F-E/B,,,33.12983719,-117.2443011
5592,NCTD_22551,22551,22551,Palomar Airport Rd & Paseo Valindo,33.128781,-117.237538,NCTD,,F-E/B,,,33.12877619,-117.2375261
5593,NCTD_22552,22552,22552,Palomar Airport Rd & Eagle Dr,33.128969,-117.238572,NCTD,,F-W/B,,,33.12896419,-117.2385601
5594,NCTD_22556,22556,22556,Douglas Dr & Pala Rd,33.237604,-117.322812,NCTD,,F-S/B,,,33.23759919,-117.3228
5595,NCTD_22557,22557,22557,Mission Av & Frontier Dr,33.219554,-117.339708,NCTD,,N-W/B,,,33.21954919,-117.339696
5596,NCTD_22558,22558,22558,Mission Av & Frontier Dr,33.219919,-117.33875,NCTD,,F-E/B,,,33.21991419,-117.338738
5597,NCTD_22560,22560,22560,N Santa Fe Av & California Av,33.207931,-117.24483,NCTD,,F-N/B,,,33.20792619,-117.244818
5598,NCTD_22561,22561,22561,N Santa Fe Av & Melrose Dr (2465),33.234709,-117.253186,NCTD,,M-Street-W/B,,,33.23470418,-117.253174
5599,NCTD_22562,22562,22562,S Mission Rd & Hellers Bend (South),33.313185,-117.230255,NCTD,,M-Street-S/B,,,33.31318017,-117.230243
5600,NCTD_22563,22563,22563,Hwy 76 & Via Montellano,33.275436,-117.234289,NCTD,,M-Street-S/B,,,33.27543118,-117.234277
5601,NCTD_22564,22564,22564,N Santa Fe Av & Mesa Dr,33.241282,-117.275239,NCTD,,F-E/B,,,33.24127718,-117.275227
5602,NCTD_22565,22565,22565,N Santa Fe Av & Melrose Dr,33.235687,-117.260764,NCTD,,F-E/B,,,33.23568218,-117.260752
5603,NCTD_22568,22568,22568,Mission Av & Francesca Dr,33.231311,-117.302571,NCTD,,N-N/B,,,33.23130619,-117.302559
5604,NCTD_22574,22574,22574,College Bl & Salk Av,33.140656,-117.283681,NCTD,,F-N/B,,,33.14065119,-117.283669
5605,NCTD_22575,22575,22575,Vulcan Av & G St,33.042742,-117.292251,NCTD,,N-S/B,,,33.04273721,-117.2922391
5606,NCTD_22589,22589,22589,Auto Park Way & Alpine Way,33.12519,-117.119055,NCTD,,N-N/B,,,33.12518519,-117.1190431
5607,NCTD_22591,22591,22591,Avenida Ricardo & Knob Hill Park,33.137579,-117.12076,NCTD,,N-N/B,,,33.13757419,-117.1207481
5608,NCTD_22599,22599,22599,Valley Pkwy & Pennsylvania Av,33.126693,-117.075022,NCTD,,F-E/B,,,33.12668818,-117.0750101
5609,NCTD_22600,22600,22600,El Camino Real & Faraday Av,33.135797,-117.272762,NCTD,,F-S/B,,,33.13579219,-117.27275
5610,NCTD_22601,22601,22601,Loker Av West & El Fuerte St (2796),33.131501,-117.253132,NCTD,,F-W/B,lokelW,,33.13149619,-117.2531201
5611,NCTD_22608,22608,22608,Grand Av & Ash St,33.126836,-117.06655,NCTD,,N-E/B,,,33.12683119,-117.0665381
